RTOM,SOD NO,Service,Order Type,Time Range 
R-KI,MAN201908290067172,AB-FTTH,CREATE,T>1M
R-KI,KDW201912160052839,AB-FTTH,CREATE,T>1M
R-KI,BIA202006290098781,AB-FTTH,CREATE,T>1M
R-KI,VR202006200081709,AB-FTTH,CREATE,T>1M
R-KI,MAN202009040045156,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,BIA202009020016554,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202009050056203,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202009040049190,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KWL202008250076269,AB-FTTH,CREATE,T>1M
R-KI,IHA202008310094780,AB-FTTH,CREATE,T>1M
R-KI,KI202009210047077,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,HEY202009180088455,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,BIA202007140019041,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,VR202007160091190,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,IHA202007180070824,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,MAN202007130093497,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202007150037741,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202007150037744,AB-FTTH,CREATE,T>1M
R-KI,KI202007170021163,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,IHA202007150039547,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202007200004656,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,BIA202010080056823,AB-FTTH,CREATE,10D<T<=1M
R-KI,DG202010080059656,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,KI202010070019201,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,KI202010170070122,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,KDW202010050040203,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,MAL202009250009141,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202010020007043,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,PUG202010020007049,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,MAL202010100095989,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,MAN202007270083976,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,DG202007250043927,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,VR202007280028785,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202008110081250,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,BIA202008010029931,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202008110073387,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202008220032707,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,DG202009250008235,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KI202010020011867,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,DG202010080037999,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,KDW202009280035721,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,KDW202010060082368,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,DG202010080048884,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,BIA202009290061152,AB-FTTH,CREATE,10D<T<=1M
R-KI,KI202010030022411,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,KDW202010060082763,AB-FTTH,CREATE-UPGRD SAME NO,10D<T<=1M
R-KI,PUG202009280044100,AB-FTTH,CREATE-UPGRD SAME NO,T>1M
R-KI,MAL202010200042981,AB-FTTH,CREATE,7D<T<=10D
R-KI,BIA202010220086291,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,HEY202010270083147,AB-FTTH,CREATE,T<=7D
R-KI,KI202010200036597,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,KI202010210060644,AB-FTTH,CREATE,7D<T<=10D
R-KI,KDW202010210061131,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,KDW202010280095885,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D
R-KI,KI202010260061655,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D
R-KI,MAL202010210060737,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,MAN202010200041683,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,KDW202010200050752,AB-FTTH,MODIFY-LOCATION,7D<T<=10D
R-KI,VR202010280096918,AB-FTTH,CREATE-UPGRD SAME NO,T<=7D
R-KI,SIY202010200048250,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,KDW202010220086294,AB-FTTH,CREATE-UPGRD SAME NO,7D<T<=10D
R-KI,KWL201903190087219,IPTV,CREATE,T>1M
R-KI,MAN202006180017701,IPTV,CREATE,T>1M
R-KI,KWL201904220089661,IPTV,CREATE,T>1M
R-KI,KI201910220024372,IPTV,CREATE,T>1M
R-KI,KDW201905130097487,IPTV,CREATE,T>1M
R-KI,KI202006180017478,IPTV,CREATE,T>1M
R-KI,KI202010190011007,IPTV,CREATE,7D<T<=1M
R-KI,KI202002050005864,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR201912050012199,IPTV,CREATE,T>1M
R-KI,KDW202008140067986,IPTV,CREATE,T>1M
R-KI,KDW202009160028507,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI201703290013292,IPTV,CREATE,T>1M
R-KI,VR201809030040085,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI201810230001834,IPTV,CREATE,T>1M
R-KI,MAL201902270024545,IPTV,CREATE,T>1M
R-KI,MAL201902270026937,IPTV,CREATE,T>1M
R-KI,KI201904170033003,IPTV,CREATE,T>1M
R-KI,VR201904170033121,IPTV,CREATE,T>1M
R-KI,VR201904060095704,IPTV,CREATE,T>1M
R-KI,IHA201904170033039,IPTV,CREATE,T>1M
R-KI,KI201904170033249,IPTV,CREATE,T>1M
R-KI,KWL201905040023921,IPTV,CREATE,T>1M
R-KI,VR201904300062361,IPTV,CREATE,T>1M
R-KI,VR201905100055955,IPTV,CREATE,T>1M
R-KI,IHA201906030064466,IPTV,CREATE,T>1M
R-KI,DG201906210015576,IPTV,CREATE,T>1M
R-KI,DX201906100001599,IPTV,CREATE,T>1M
R-KI,DX201906170091996,IPTV,CREATE,T>1M
R-KI,KDW201905280031884,IPTV,CREATE,T>1M
R-KI,KI201907040029898,IPTV,CREATE,T>1M
R-KI,GIR201907010068405,IPTV,CREATE,T>1M
R-KI,VR201907010066884,IPTV,CREATE,T>1M
R-KI,DX201907010072376,IPTV,CREATE,T>1M
R-KI,BIA201906290051272,IPTV,CREATE,T>1M
R-KI,MAL201907150041088,IPTV,CREATE,T>1M
R-KI,KWL201908030003551,IPTV,CREATE,T>1M
R-KI,KWL201908030003646,IPTV,CREATE,T>1M
R-KI,KWL201908050017566,IPTV,CREATE,T>1M
R-KI,IHA201908050023942,IPTV,CREATE,T>1M
R-KI,KI201908160074234,IPTV,CREATE,T>1M
R-KI,DX201908090051944,IPTV,CREATE,T>1M
R-KI,BIA201909020044027,IPTV,MODIFY-LOCATION,T>1M
R-KI,BIA201908200012630,IPTV,CREATE,T>1M
R-KI,SIY201909090001398,IPTV,CREATE,T>1M
R-KI,MAL201909050035043,IPTV,CREATE,T>1M
R-KI,KDW201909170090534,IPTV,CREATE,T>1M
R-KI,MAL201910060045665,IPTV,CREATE,T>1M
R-KI,MAL201910070050608,IPTV,CREATE,T>1M
R-KI,MAL201910110070722,IPTV,CREATE,T>1M
R-KI,DG201910170021466,IPTV,CREATE,T>1M
R-KI,IHA201911040068241,IPTV,CREATE,T>1M
R-KI,KWL201911140080647,IPTV,CREATE,T>1M
R-KI,VR201911120044884,IPTV,CREATE,T>1M
R-KI,HEY201911190095563,IPTV,CREATE,T>1M
R-KI,HEY201911190095562,IPTV,CREATE,T>1M
R-KI,MAL201911130056340,IPTV,CREATE,T>1M
R-KI,KI201911150098872,IPTV,CREATE,T>1M
R-KI,BIA201912160042677,IPTV,CREATE,T>1M
R-KI,KI201912160042685,IPTV,CREATE,T>1M
R-KI,KDW201912160042732,IPTV,CREATE,T>1M
R-KI,KDW201912270071460,IPTV,CREATE,T>1M
R-KI,BIA201912300045989,IPTV,CREATE,T>1M
R-KI,VR201912280025831,IPTV,CREATE,T>1M
R-KI,VR202001060055005,IPTV,CREATE,T>1M
R-KI,GIR202001080095355,IPTV,CREATE-OR,T>1M
R-KI,VR202001150045053,IPTV,CREATE,T>1M
R-KI,KDW202001160072819,IPTV,CREATE,T>1M
R-KI,DG202001130098742,IPTV,CREATE,T>1M
R-KI,GIR202001130005360,IPTV,CREATE,T>1M
R-KI,MAN202001310044869,IPTV,CREATE,T>1M
R-KI,KI202002100022262,IPTV,CREATE,T>1M
R-KI,VR202002100033103,IPTV,CREATE,T>1M
R-KI,VR202002260028385,IPTV,CREATE,T>1M
R-KI,KWL202002200077929,IPTV,CREATE,T>1M
R-KI,SIY202002240075945,IPTV,CREATE,T>1M
R-KI,KI202002290006852,IPTV,MODIFY-LOCATION,T>1M
R-KI,DG202003050078724,IPTV,CREATE-RECON,T>1M
R-KI,MAL202003130066330,IPTV,CREATE,T>1M
R-KI,KI202004150026020,IPTV,CREATE,T>1M
R-KI,KDW202004250083083,IPTV,CREATE,T>1M
R-KI,VR202005140028122,IPTV,CREATE,T>1M
R-KI,DX202006120053261,IPTV,CREATE,T>1M
R-KI,KDW202006200094685,IPTV,CREATE,T>1M
R-KI,MAL202006270074153,IPTV,CREATE-OR,T>1M
R-KI,HEY202006250020977,IPTV,CREATE,T>1M
R-KI,KWL202006270074191,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202007080067803,IPTV,CREATE,T>1M
R-KI,KI202007070026907,IPTV,CREATE,T>1M
R-KI,KI202007010079018,IPTV,MODIFY-LOCATION,T>1M
R-KI,DG202007110053387,IPTV,CREATE,T>1M
R-KI,KI202007150037782,IPTV,CREATE,T>1M
R-KI,VR202007170033598,IPTV,CREATE,T>1M
R-KI,KI202007140017507,IPTV,CREATE,T>1M
R-KI,MAN202007200000971,IPTV,CREATE,T>1M
R-KI,IHA202007240013784,IPTV,CREATE,T>1M
R-KI,KDW202007220046651,IPTV,CREATE,T>1M
R-KI,KI202007250045681,IPTV,CREATE,T>1M
R-KI,IHA202008040049308,IPTV,CREATE,T>1M
R-KI,MAN202008040052367,IPTV,CREATE-OR,T>1M
R-KI,KDW202008010035157,IPTV,CREATE,T>1M
R-KI,DG202008070004808,IPTV,CREATE,T>1M
R-KI,BIA202008110083029,IPTV,CREATE,T>1M
R-KI,DG202008110084169,IPTV,CREATE,T>1M
R-KI,MAN202008020043517,IPTV,MODIFY-LOCATION,T>1M
R-KI,DX202008180077662,IPTV,CREATE-RECON,T>1M
R-KI,DG202008150096853,IPTV,CREATE-RECON,T>1M
R-KI,KI202008210087440,IPTV,CREATE,T>1M
R-KI,KI202008280043715,IPTV,CREATE,T>1M
R-KI,HEY202009070001484,IPTV,CREATE,T>1M
R-KI,IHA202008310094809,IPTV,CREATE,T>1M
R-KI,KDW202009020017345,IPTV,CREATE,T>1M
R-KI,KI202009030036562,IPTV,CREATE,T>1M
R-KI,KDW202009100096306,IPTV,CREATE,T>1M
R-KI,KWL202009140061402,IPTV,CREATE,T>1M
R-KI,DG202009210037245,IPTV,CREATE,T>1M
R-KI,MAL202009210040118,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202009180083160,IPTV,CREATE,T>1M
R-KI,KWL202009230024278,IPTV,CREATE,T>1M
R-KI,BIA202009230029279,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202010030021028,IPTV,CREATE,7D<T<=1M
R-KI,KI202010120015958,IPTV,CREATE,7D<T<=1M
R-KI,IHA202010080042348,IPTV,CREATE,7D<T<=1M
R-KI,HEY202009300086874,IPTV,CREATE,7D<T<=1M
R-KI,VR202010170060060,IPTV,CREATE,7D<T<=1M
R-KI,MAN202010140065842,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KI202010090089656,IPTV,CREATE,7D<T<=1M
R-KI,PUG202010130043973,IPTV,CREATE,7D<T<=1M
R-KI,KDW202009290061136,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,HEY202010150099624,IPTV,CREATE-OR,7D<T<=1M
R-KI,IHA202010050058538,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,SIY202010050040079,IPTV,CREATE,7D<T<=1M
R-KI,MAL202010090085049,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010060087318,IPTV,CREATE,7D<T<=1M
R-KI,KI202010030024553,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,MAN202009290061169,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,HEY202010130048292,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010200043070,IPTV,CREATE,7D<T<=1M
R-KI,IHA202010280093074,IPTV,CREATE,T<=3D
R-KI,KI202010240042411,IPTV,CREATE,3D<T<=7D
R-KI,BIA202010260062535,IPTV,CREATE,T<=3D
R-KI,HEY202010270083214,IPTV,CREATE,T<=3D
R-KI,KI202010210073707,IPTV,CREATE,7D<T<=1M
R-KI,BIA202010220086297,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,VR201903180081008,IPTV,CREATE,T>1M
R-KI,KI201810250035062,IPTV,CREATE,T>1M
R-KI,KI201903220018509,IPTV,CREATE-RECON,T>1M
R-KI,KWL201904180061507,IPTV,CREATE,T>1M
R-KI,GIR201904180067933,IPTV,CREATE,T>1M
R-KI,KDW201906230058676,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202006180017488,IPTV,CREATE,T>1M
R-KI,KI201809070099635,IPTV,MODIFY-LOCATION,T>1M
R-KI,MAN201809220000056,IPTV,MODIFY-LOCATION,T>1M
R-KI,SIY201810060014393,IPTV,MODIFY-LOCATION,T>1M
R-KI,KWL201810150000036,IPTV,CREATE,T>1M
R-KI,KI201810220067255,IPTV,CREATE,T>1M
R-KI,KI201903020048366,IPTV,CREATE,T>1M
R-KI,VR201903100004548,IPTV,CREATE,T>1M
R-KI,VR201903180077545,IPTV,CREATE,T>1M
R-KI,KI201904080005779,IPTV,CREATE,T>1M
R-KI,VR201904170043274,IPTV,CREATE,T>1M
R-KI,SIY201904020007074,IPTV,CREATE,T>1M
R-KI,KDW201904100057143,IPTV,CREATE,T>1M
R-KI,KI201905070082955,IPTV,CREATE,T>1M
R-KI,KI201905100047352,IPTV,CREATE,T>1M
R-KI,VR201904240005439,IPTV,CREATE,T>1M
R-KI,KDW201904280035845,IPTV,CREATE,T>1M
R-KI,KI201904290039387,IPTV,CREATE,T>1M
R-KI,MAL201905060043289,IPTV,CREATE,T>1M
R-KI,KI201905090021321,IPTV,CREATE,T>1M
R-KI,DX201905030005942,IPTV,CREATE,T>1M
R-KI,VR201904290046583,IPTV,CREATE,T>1M
R-KI,HEY201905150050723,IPTV,CREATE,T>1M
R-KI,KDW201905240041727,IPTV,CREATE,T>1M
R-KI,KDW201905130008345,IPTV,CREATE,T>1M
R-KI,IHA201905130012428,IPTV,CREATE,T>1M
R-KI,BIA201905290057633,IPTV,CREATE,T>1M
R-KI,MAL201906060015051,IPTV,CREATE,T>1M
R-KI,VR201906170094478,IPTV,CREATE,T>1M
R-KI,KI201906100001474,IPTV,CREATE,T>1M
R-KI,PUG201906190039254,IPTV,CREATE,T>1M
R-KI,MAL201906260056892,IPTV,CREATE,T>1M
R-KI,PUG201907110060992,IPTV,CREATE,T>1M
R-KI,MAL201907070077407,IPTV,CREATE,T>1M
R-KI,KDW201907220074903,IPTV,CREATE,T>1M
R-KI,SIY201908030000923,IPTV,CREATE,T>1M
R-KI,HEY201908060055098,IPTV,CREATE,T>1M
R-KI,KI201908190081087,IPTV,CREATE,T>1M
R-KI,BIA201909020042163,IPTV,CREATE,T>1M
R-KI,SIY201908260007683,IPTV,CREATE,T>1M
R-KI,VR201908280040153,IPTV,CREATE,T>1M
R-KI,KDW201909090006737,IPTV,CREATE,T>1M
R-KI,DG201909120006957,IPTV,CREATE,T>1M
R-KI,IHA201909090000561,IPTV,CREATE,T>1M
R-KI,BIA201909070078697,IPTV,CREATE,T>1M
R-KI,KI201910090001197,IPTV,MODIFY-LOCATION,T>1M
R-KI,BIA201910110068066,IPTV,CREATE,T>1M
R-KI,KI201911110010914,IPTV,CREATE,T>1M
R-KI,VR201911210054767,IPTV,CREATE,T>1M
R-KI,KWL201911260090410,IPTV,CREATE,T>1M
R-KI,VR201912010085013,IPTV,CREATE,T>1M
R-KI,KDW201912030010908,IPTV,CREATE,T>1M
R-KI,VR201912130025222,IPTV,CREATE,T>1M
R-KI,KI201912160047140,IPTV,CREATE,T>1M
R-KI,SIY201912160050942,IPTV,CREATE,T>1M
R-KI,VR201912060043871,IPTV,CREATE,T>1M
R-KI,KDW201912230090200,IPTV,CREATE,T>1M
R-KI,KDW201912230089958,IPTV,CREATE,T>1M
R-KI,KDW201912200038141,IPTV,CREATE,T>1M
R-KI,MAN201912270073725,IPTV,CREATE,T>1M
R-KI,KWL201912300032367,IPTV,CREATE,T>1M
R-KI,VR201912260034382,IPTV,CREATE,T>1M
R-KI,VR202001070067130,IPTV,CREATE,T>1M
R-KI,HEY202001150044950,IPTV,CREATE,T>1M
R-KI,DG202001160060748,IPTV,CREATE,T>1M
R-KI,MAL202001240057585,IPTV,CREATE,T>1M
R-KI,KI202002120088487,IPTV,CREATE,T>1M
R-KI,VR202002100022254,IPTV,CREATE,T>1M
R-KI,KDW202002060051638,IPTV,CREATE,T>1M
R-KI,KI202002180030542,IPTV,CREATE,T>1M
R-KI,KI202003020021992,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202003030059412,IPTV,CREATE,T>1M
R-KI,KDW202003130066342,IPTV,CREATE,T>1M
R-KI,IHA202003140081088,IPTV,CREATE,T>1M
R-KI,MAL202004220063774,IPTV,CREATE,T>1M
R-KI,KWL202005220070723,IPTV,CREATE,T>1M
R-KI,KI202005310032767,IPTV,CREATE,T>1M
R-KI,KDW202005200025936,IPTV,CREATE,T>1M
R-KI,KWL202005220070731,IPTV,CREATE,T>1M
R-KI,KI202006080012715,IPTV,MODIFY-LOCATION,T>1M
R-KI,VR202006060098481,IPTV,CREATE,T>1M
R-KI,KWL202006130076532,IPTV,CREATE,T>1M
R-KI,KI202006120053267,IPTV,MODIFY-LOCATION,T>1M
R-KI,MAL202006200089630,IPTV,CREATE,T>1M
R-KI,SIY202006220023293,IPTV,CREATE,T>1M
R-KI,KDW202006210099885,IPTV,CREATE,T>1M
R-KI,KWL202007070040023,IPTV,MODIFY-LOCATION,T>1M
R-KI,BIA202007070042103,IPTV,CREATE,T>1M
R-KI,VR202007020014078,IPTV,MODIFY-LOCATION,T>1M
R-KI,KWL202007010092946,IPTV,CREATE,T>1M
R-KI,HEY202007020034034,IPTV,MODIFY-LOCATION,T>1M
R-KI,IHA202007080069149,IPTV,CREATE,T>1M
R-KI,PUG202007120067597,IPTV,CREATE,T>1M
R-KI,KI202007200008319,IPTV,CREATE,T>1M
R-KI,SIY202007200009996,IPTV,CREATE-OR,T>1M
R-KI,KWL202007160095736,IPTV,CREATE,T>1M
R-KI,IHA202007140008747,IPTV,CREATE,T>1M
R-KI,VR202007150038088,IPTV,CREATE,T>1M
R-KI,KI202007160094949,IPTV,CREATE,T>1M
R-KI,SIY202007280010864,IPTV,CREATE,T>1M
R-KI,KI202007230088776,IPTV,CREATE,T>1M
R-KI,KWL202007300083590,IPTV,CREATE,T>1M
R-KI,KDW202008070002065,IPTV,CREATE,T>1M
R-KI,KWL202008050073195,IPTV,CREATE,T>1M
R-KI,BIA202008070006093,IPTV,CREATE,T>1M
R-KI,MAL202008110065393,IPTV,CREATE,T>1M
R-KI,KDW202008100043560,IPTV,CREATE,T>1M
R-KI,HEY202008080009607,IPTV,CREATE,T>1M
R-KI,MAN202008040066723,IPTV,CREATE,T>1M
R-KI,VR202008240046345,IPTV,CREATE,T>1M
R-KI,KWL202008220030937,IPTV,CREATE,T>1M
R-KI,BIA202009040045116,IPTV,MODIFY-LOCATION,T>1M
R-KI,KDW202008280049751,IPTV,CREATE,T>1M
R-KI,KI202009070001485,IPTV,CREATE,T>1M
R-KI,KI202008260099324,IPTV,CREATE,T>1M
R-KI,KI202009050063921,IPTV,CREATE,T>1M
R-KI,GIR202008260002417,IPTV,CREATE,T>1M
R-KI,KI202008270034537,IPTV,CREATE,T>1M
R-KI,KI202009090057422,IPTV,CREATE,T>1M
R-KI,KWL202009100096384,IPTV,CREATE,T>1M
R-KI,VR202009100092139,IPTV,CREATE,T>1M
R-KI,BIA202010100096952,IPTV,CREATE,7D<T<=1M
R-KI,IHA202009280044106,IPTV,CREATE,T>1M
R-KI,KDW202009300086780,IPTV,CREATE,7D<T<=1M
R-KI,KI202010130051266,IPTV,CREATE,7D<T<=1M
R-KI,KI202010120021362,IPTV,CREATE-OR,7D<T<=1M
R-KI,KI202010160037497,IPTV,CREATE,7D<T<=1M
R-KI,KI202010020098940,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,KI202009300087387,IPTV,CREATE,7D<T<=1M
R-KI,BIA202010160029129,IPTV,CREATE,7D<T<=1M
R-KI,DG202010080037968,IPTV,CREATE,7D<T<=1M
R-KI,BIA202010150003413,IPTV,CREATE,7D<T<=1M
R-KI,KI202010080037988,IPTV,CREATE-OR,7D<T<=1M
R-KI,KDW202010060082372,IPTV,CREATE,7D<T<=1M
R-KI,KI202010080039051,IPTV,CREATE,7D<T<=1M
R-KI,DX202010100095929,IPTV,CREATE,7D<T<=1M
R-KI,KI202009290053133,IPTV,MODIFY-LOCATION,T>1M
R-KI,MAL202009290053141,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202010260061546,IPTV,CREATE,T<=3D
R-KI,BIA202010220086325,IPTV,CREATE,7D<T<=1M
R-KI,KI202010270071832,IPTV,CREATE-OR,T<=3D
R-KI,VR202010200033024,IPTV,CREATE,7D<T<=1M
R-KI,KDW202010230024567,IPTV,CREATE,3D<T<=7D
R-KI,MAN202010200038677,IPTV,CREATE,7D<T<=1M
R-KI,MAL202010280002510,IPTV,CREATE,T<=3D
R-KI,KDW202010200050787,IPTV,MODIFY-LOCATION,7D<T<=1M
R-KI,BIA201903180083688,IPTV,CREATE,T>1M
R-KI,IHA202001020007365,IPTV,CREATE,T>1M
R-KI,KI201903270062103,IPTV,CREATE,T>1M
R-KI,IHA201907040042325,IPTV,CREATE,T>1M
R-KI,VR201908080020371,IPTV,CREATE,T>1M
R-KI,MAL201910310046228,IPTV,CREATE,T>1M
R-KI,KDW201810150013785,IPTV,CREATE,T>1M
R-KI,KI201810240033265,IPTV,CREATE,T>1M
R-KI,IHA201903110009586,IPTV,CREATE,T>1M
R-KI,DX201903070080710,IPTV,CREATE,T>1M
R-KI,BIA201904030020537,IPTV,CREATE,T>1M
R-KI,DX201904050078936,IPTV,CREATE,T>1M
R-KI,KI201904130004735,IPTV,CREATE,T>1M
R-KI,KI201904170043295,IPTV,CREATE-RECON,T>1M
R-KI,HEY201904060095714,IPTV,CREATE,T>1M
R-KI,KI201904090043390,IPTV,CREATE,T>1M
R-KI,KWL201904060091382,IPTV,CREATE,T>1M
R-KI,SIY201905040022738,IPTV,CREATE,T>1M
R-KI,MAN201904280035817,IPTV,CREATE,T>1M
R-KI,PUG201905070078982,IPTV,CREATE,T>1M
R-KI,KWL201905070082095,IPTV,CREATE,T>1M
R-KI,BIA201905240048257,IPTV,CREATE,T>1M
R-KI,KI201906200080618,IPTV,CREATE,T>1M
R-KI,HEY201906030055312,IPTV,CREATE,T>1M
R-KI,VR201906260059362,IPTV,CREATE,T>1M
R-KI,VR201907100040102,IPTV,CREATE,T>1M
R-KI,VR201907080091679,IPTV,CREATE,T>1M
R-KI,KDW201907100053119,IPTV,CREATE,T>1M
R-KI,KWL201907230010842,IPTV,CREATE,T>1M
R-KI,MAN201908050018796,IPTV,CREATE,T>1M
R-KI,KDW201908030000866,IPTV,CREATE,T>1M
R-KI,KWL201908030003544,IPTV,CREATE,T>1M
R-KI,KI201908010042214,IPTV,CREATE,T>1M
R-KI,KDW201908200012761,IPTV,CREATE,T>1M
R-KI,KI201908270009880,IPTV,CREATE,T>1M
R-KI,SIY201909020031428,IPTV,CREATE,T>1M
R-KI,VR201908260003967,IPTV,CREATE,T>1M
R-KI,MAN201908270011653,IPTV,CREATE,T>1M
R-KI,SIY201909090000550,IPTV,CREATE,T>1M
R-KI,SIY201909070078744,IPTV,CREATE,T>1M
R-KI,KI201909260097250,IPTV,CREATE,T>1M
R-KI,MAL201909230039148,IPTV,CREATE,T>1M
R-KI,VR201910140037239,IPTV,CREATE,T>1M
R-KI,VR201910150049647,IPTV,CREATE,T>1M
R-KI,HEY201910270049418,IPTV,CREATE,T>1M
R-KI,VR201911110010807,IPTV,CREATE,T>1M
R-KI,KI201911080066603,IPTV,CREATE,T>1M
R-KI,KI201912120079294,IPTV,CREATE,T>1M
R-KI,VR201912070087953,IPTV,CREATE,T>1M
R-KI,VR201912090027904,IPTV,CREATE,T>1M
R-KI,VR201912060043870,IPTV,CREATE,T>1M
R-KI,KDW201912300032447,IPTV,CREATE,T>1M
R-KI,KI201912270087781,IPTV,CREATE,T>1M
R-KI,MAN202001070067128,IPTV,CREATE,T>1M
R-KI,MAN202001080087214,IPTV,CREATE,T>1M
R-KI,VR202001150044923,IPTV,CREATE,T>1M
R-KI,DX202001150045032,IPTV,CREATE,T>1M
R-KI,VR202001140038679,IPTV,CREATE,T>1M
R-KI,KWL202001140038858,IPTV,CREATE,T>1M
R-KI,VR202001200027806,IPTV,CREATE,T>1M
R-KI,MAL202001160059944,IPTV,CREATE,T>1M
R-KI,IHA202001310053115,IPTV,CREATE,T>1M
R-KI,BIA202001240069473,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202002010067340,IPTV,CREATE,T>1M
R-KI,VR202002120088575,IPTV,CREATE,T>1M
R-KI,VR202002110074654,IPTV,CREATE,T>1M
R-KI,MAN202002100023630,IPTV,CREATE,T>1M
R-KI,MAL202002180035385,IPTV,CREATE,T>1M
R-KI,KDW202002240078998,IPTV,CREATE,T>1M
R-KI,MAL202003070039743,IPTV,CREATE,T>1M
R-KI,KI202003060019628,IPTV,CREATE,T>1M
R-KI,VR202003070039780,IPTV,CREATE,T>1M
R-KI,KI202003100068645,IPTV,MODIFY-LOCATION,T>1M
R-KI,KI202004180039928,IPTV,CREATE,T>1M
R-KI,KWL202003130055111,IPTV,CREATE,T>1M
R-KI,MAL202004110017109,IPTV,CREATE,T>1M
R-KI,MAN202003130064027,IPTV,CREATE,T>1M
R-KI,VR202005050085545,IPTV,CREATE,T>1M
R-KI,KI202005220070828,IPTV,CREATE,T>1M
R-KI,VR202006100073903,IPTV,CREATE-OR,T>1M
R-KI,VR202006110004035,IPTV,CREATE,T>1M
R-KI,KDW202006160058163,IPTV,CREATE,T>1M
R-KI,MAL202006180032494,IPTV,CREATE,T>1M
R-KI,MAL202006230061463,IPTV,CREATE,T>1M
R-KI,MAL202006240074218,IPTV,CREATE,T>1M
R-KI,KDW202006240074203,IPTV,CREATE,T>1M
R-KI,VR202006200081713,IPTV,CREATE,T>1M
R-KI,KDW202006230052868,IPTV,CREATE,T>1M
